FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
6,IP,Stimulants overdose,Age,35-54 Years,39,03/01/2023,03/31/2023,17.77777777777778,Percent
6,IP,Cannabis overdose,Age,35-54 Years,39,03/01/2023,03/31/2023,2.222222222222222,Percent
6,IP,Benzodiazepine overdose,Age,35-54 Years,39,03/01/2023,03/31/2023,2.222222222222222,Percent
6,IP,Stimulants overdose,Age,35-54 Years,40,04/01/2023,04/30/2023,18.6046511627907,Percent
6,IP,Cannabis overdose,Age,35-54 Years,40,04/01/2023,04/30/2023,2.325581395348837,Percent
6,IP,Benzodiazepine overdose,Age,35-54 Years,40,04/01/2023,04/30/2023,4.651162790697675,Percent
6,IP,Stimulants overdose,Age,55+ Years,2,02/01/2020,02/29/2020,6.451612903225806,Percent
6,IP,Cannabis overdose,Age,55+ Years,2,02/01/2020,02/29/2020,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,2,02/01/2020,02/29/2020,16.129032258064516,Percent
6,IP,Stimulants overdose,Age,55+ Years,5,05/01/2020,05/31/2020,6.25,Percent
6,IP,Cannabis overdose,Age,55+ Years,5,05/01/2020,05/31/2020,3.125,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,5,05/01/2020,05/31/2020,18.75,Percent
6,IP,Stimulants overdose,Age,55+ Years,7,07/01/2020,07/31/2020,2.857142857142857,Percent
6,IP,Cannabis overdose,Age,55+ Years,7,07/01/2020,07/31/2020,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,7,07/01/2020,07/31/2020,5.714285714285714,Percent
6,IP,Stimulants overdose,Age,55+ Years,10,10/01/2020,10/31/2020,5.714285714285714,Percent
6,IP,Cannabis overdose,Age,55+ Years,10,10/01/2020,10/31/2020,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,10,10/01/2020,10/31/2020,14.285714285714285,Percent
6,IP,Stimulants overdose,Age,55+ Years,11,11/01/2020,11/30/2020,4.651162790697675,Percent
6,IP,Cannabis overdose,Age,55+ Years,11,11/01/2020,11/30/2020,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,11,11/01/2020,11/30/2020,2.325581395348837,Percent
6,IP,Stimulants overdose,Age,55+ Years,12,12/01/2020,12/31/2020,9.090909090909092,Percent
6,IP,Cannabis overdose,Age,55+ Years,12,12/01/2020,12/31/2020,3.03030303030303,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,12,12/01/2020,12/31/2020,9.090909090909092,Percent
6,IP,Stimulants overdose,Age,55+ Years,15,03/01/2021,03/31/2021,5.714285714285714,Percent
6,IP,Cannabis overdose,Age,55+ Years,15,03/01/2021,03/31/2021,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,15,03/01/2021,03/31/2021,5.714285714285714,Percent
6,IP,Stimulants overdose,Age,55+ Years,16,04/01/2021,04/30/2021,2.777777777777778,Percent
6,IP,Cannabis overdose,Age,55+ Years,16,04/01/2021,04/30/2021,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,16,04/01/2021,04/30/2021,5.555555555555555,Percent
6,IP,Stimulants overdose,Age,55+ Years,17,05/01/2021,05/31/2021,10.526315789473683,Percent
6,IP,Cannabis overdose,Age,55+ Years,17,05/01/2021,05/31/2021,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,17,05/01/2021,05/31/2021,10.526315789473683,Percent
6,IP,Stimulants overdose,Age,55+ Years,18,06/01/2021,06/30/2021,8.108108108108109,Percent
6,IP,Cannabis overdose,Age,55+ Years,18,06/01/2021,06/30/2021,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,18,06/01/2021,06/30/2021,8.108108108108109,Percent
6,IP,Stimulants overdose,Age,55+ Years,21,09/01/2021,09/30/2021,5.714285714285714,Percent
6,IP,Cannabis overdose,Age,55+ Years,21,09/01/2021,09/30/2021,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,21,09/01/2021,09/30/2021,14.285714285714285,Percent
6,IP,Stimulants overdose,Age,55+ Years,22,10/01/2021,10/31/2021,3.03030303030303,Percent
6,IP,Cannabis overdose,Age,55+ Years,22,10/01/2021,10/31/2021,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,22,10/01/2021,10/31/2021,9.090909090909092,Percent
6,IP,Stimulants overdose,Age,55+ Years,23,11/01/2021,11/30/2021,3.333333333333334,Percent
6,IP,Cannabis overdose,Age,55+ Years,23,11/01/2021,11/30/2021,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,23,11/01/2021,11/30/2021,3.333333333333334,Percent
6,IP,Stimulants overdose,Age,55+ Years,24,12/01/2021,12/31/2021,15.625,Percent
6,IP,Cannabis overdose,Age,55+ Years,24,12/01/2021,12/31/2021,3.125,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,24,12/01/2021,12/31/2021,9.375,Percent
6,IP,Stimulants overdose,Age,55+ Years,25,01/01/2022,01/31/2022,10.81081081081081,Percent
6,IP,Cannabis overdose,Age,55+ Years,25,01/01/2022,01/31/2022,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,25,01/01/2022,01/31/2022,0,Percent
6,IP,Stimulants overdose,Age,55+ Years,26,02/01/2022,02/28/2022,10.638297872340425,Percent
6,IP,Cannabis overdose,Age,55+ Years,26,02/01/2022,02/28/2022,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,26,02/01/2022,02/28/2022,6.382978723404255,Percent
6,IP,Stimulants overdose,Age,55+ Years,27,03/01/2022,03/31/2022,26.666666666666668,Percent
6,IP,Cannabis overdose,Age,55+ Years,27,03/01/2022,03/31/2022,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,27,03/01/2022,03/31/2022,6.666666666666667,Percent
6,IP,Stimulants overdose,Age,55+ Years,28,04/01/2022,04/30/2022,15.625,Percent
6,IP,Cannabis overdose,Age,55+ Years,28,04/01/2022,04/30/2022,3.125,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,28,04/01/2022,04/30/2022,0,Percent
6,IP,Stimulants overdose,Age,55+ Years,30,06/01/2022,06/30/2022,5.88235294117647,Percent
6,IP,Cannabis overdose,Age,55+ Years,30,06/01/2022,06/30/2022,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,30,06/01/2022,06/30/2022,2.941176470588235,Percent
6,IP,Stimulants overdose,Age,55+ Years,31,07/01/2022,07/31/2022,12.82051282051282,Percent
6,IP,Cannabis overdose,Age,55+ Years,31,07/01/2022,07/31/2022,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,31,07/01/2022,07/31/2022,10.256410256410255,Percent
6,IP,Stimulants overdose,Age,55+ Years,33,09/01/2022,09/30/2022,15.625,Percent
6,IP,Cannabis overdose,Age,55+ Years,33,09/01/2022,09/30/2022,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,33,09/01/2022,09/30/2022,3.125,Percent
6,IP,Stimulants overdose,Age,55+ Years,34,10/01/2022,10/31/2022,8.108108108108109,Percent
6,IP,Cannabis overdose,Age,55+ Years,34,10/01/2022,10/31/2022,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,34,10/01/2022,10/31/2022,5.405405405405405,Percent
6,IP,Stimulants overdose,Age,55+ Years,35,11/01/2022,11/30/2022,14.285714285714285,Percent
6,IP,Cannabis overdose,Age,55+ Years,35,11/01/2022,11/30/2022,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,35,11/01/2022,11/30/2022,2.857142857142857,Percent
6,IP,Stimulants overdose,Age,55+ Years,36,12/01/2022,12/31/2022,8,Percent
6,IP,Cannabis overdose,Age,55+ Years,36,12/01/2022,12/31/2022,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,36,12/01/2022,12/31/2022,0,Percent
6,IP,Stimulants overdose,Age,55+ Years,37,01/01/2023,01/31/2023,8.333333333333332,Percent
6,IP,Cannabis overdose,Age,55+ Years,37,01/01/2023,01/31/2023,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,37,01/01/2023,01/31/2023,2.777777777777778,Percent
6,IP,Stimulants overdose,Age,55+ Years,38,02/01/2023,02/28/2023,8.88888888888889,Percent
6,IP,Cannabis overdose,Age,55+ Years,38,02/01/2023,02/28/2023,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,38,02/01/2023,02/28/2023,4.444444444444445,Percent
6,IP,Stimulants overdose,Age,55+ Years,39,03/01/2023,03/31/2023,5.555555555555555,Percent
6,IP,Cannabis overdose,Age,55+ Years,39,03/01/2023,03/31/2023,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,39,03/01/2023,03/31/2023,2.777777777777778,Percent
6,IP,Stimulants overdose,Age,55+ Years,40,04/01/2023,04/30/2023,9.523809523809524,Percent
6,IP,Cannabis overdose,Age,55+ Years,40,04/01/2023,04/30/2023,0,Percent
6,IP,Benzodiazepine overdose,Age,55+ Years,40,04/01/2023,04/30/2023,2.380952380952381,Percent
6,IP,Stimulants overdose,Sex,Female,5,05/01/2020,05/31/2020,8.333333333333332,Percent
6,IP,Cannabis overdose,Sex,Female,5,05/01/2020,05/31/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,5,05/01/2020,05/31/2020,16.666666666666664,Percent
6,IP,Stimulants overdose,Sex,Female,7,07/01/2020,07/31/2020,10.256410256410255,Percent
6,IP,Cannabis overdose,Sex,Female,7,07/01/2020,07/31/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,7,07/01/2020,07/31/2020,15.384615384615385,Percent
6,IP,Stimulants overdose,Sex,Female,8,08/01/2020,08/31/2020,18.181818181818183,Percent
6,IP,Cannabis overdose,Sex,Female,8,08/01/2020,08/31/2020,3.03030303030303,Percent
6,IP,Benzodiazepine overdose,Sex,Female,8,08/01/2020,08/31/2020,18.181818181818183,Percent
6,IP,Stimulants overdose,Sex,Female,10,10/01/2020,10/31/2020,11.11111111111111,Percent
6,IP,Cannabis overdose,Sex,Female,10,10/01/2020,10/31/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,10,10/01/2020,10/31/2020,13.88888888888889,Percent
6,IP,Stimulants overdose,Sex,Female,11,11/01/2020,11/30/2020,8.333333333333332,Percent
6,IP,Cannabis overdose,Sex,Female,11,11/01/2020,11/30/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,11,11/01/2020,11/30/2020,11.11111111111111,Percent
6,IP,Stimulants overdose,Sex,Female,12,12/01/2020,12/31/2020,9.375,Percent
6,IP,Cannabis overdose,Sex,Female,12,12/01/2020,12/31/2020,3.125,Percent
6,IP,Benzodiazepine overdose,Sex,Female,12,12/01/2020,12/31/2020,12.5,Percent
6,IP,Stimulants overdose,Sex,Female,13,01/01/2021,01/31/2021,28.125,Percent
6,IP,Cannabis overdose,Sex,Female,13,01/01/2021,01/31/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,13,01/01/2021,01/31/2021,12.5,Percent
6,IP,Stimulants overdose,Sex,Female,14,02/01/2021,02/28/2021,3.333333333333334,Percent
6,IP,Cannabis overdose,Sex,Female,14,02/01/2021,02/28/2021,3.333333333333334,Percent
6,IP,Benzodiazepine overdose,Sex,Female,14,02/01/2021,02/28/2021,0,Percent
6,IP,Stimulants overdose,Sex,Female,15,03/01/2021,03/31/2021,4.25531914893617,Percent
6,IP,Cannabis overdose,Sex,Female,15,03/01/2021,03/31/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,15,03/01/2021,03/31/2021,14.893617021276595,Percent
6,IP,Stimulants overdose,Sex,Female,16,04/01/2021,04/30/2021,8.571428571428571,Percent
6,IP,Cannabis overdose,Sex,Female,16,04/01/2021,04/30/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,16,04/01/2021,04/30/2021,5.714285714285714,Percent
6,IP,Stimulants overdose,Sex,Female,17,05/01/2021,05/31/2021,12.121212121212121,Percent
6,IP,Cannabis overdose,Sex,Female,17,05/01/2021,05/31/2021,3.03030303030303,Percent
6,IP,Benzodiazepine overdose,Sex,Female,17,05/01/2021,05/31/2021,6.060606060606061,Percent
6,IP,Stimulants overdose,Sex,Female,18,06/01/2021,06/30/2021,10,Percent
6,IP,Cannabis overdose,Sex,Female,18,06/01/2021,06/30/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,18,06/01/2021,06/30/2021,5,Percent
6,IP,Stimulants overdose,Sex,Female,22,10/01/2021,10/31/2021,5.405405405405405,Percent
6,IP,Cannabis overdose,Sex,Female,22,10/01/2021,10/31/2021,2.702702702702703,Percent
6,IP,Benzodiazepine overdose,Sex,Female,22,10/01/2021,10/31/2021,10.81081081081081,Percent
6,IP,Stimulants overdose,Sex,Female,23,11/01/2021,11/30/2021,5.714285714285714,Percent
6,IP,Cannabis overdose,Sex,Female,23,11/01/2021,11/30/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,23,11/01/2021,11/30/2021,2.857142857142857,Percent
6,IP,Stimulants overdose,Sex,Female,24,12/01/2021,12/31/2021,7.894736842105263,Percent
6,IP,Cannabis overdose,Sex,Female,24,12/01/2021,12/31/2021,2.631578947368421,Percent
6,IP,Benzodiazepine overdose,Sex,Female,24,12/01/2021,12/31/2021,2.631578947368421,Percent
6,IP,Stimulants overdose,Sex,Female,25,01/01/2022,01/31/2022,16.666666666666664,Percent
6,IP,Cannabis overdose,Sex,Female,25,01/01/2022,01/31/2022,2.777777777777778,Percent
6,IP,Benzodiazepine overdose,Sex,Female,25,01/01/2022,01/31/2022,5.555555555555555,Percent
6,IP,Stimulants overdose,Sex,Female,26,02/01/2022,02/28/2022,2.5,Percent
6,IP,Cannabis overdose,Sex,Female,26,02/01/2022,02/28/2022,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,26,02/01/2022,02/28/2022,7.5,Percent
6,IP,Stimulants overdose,Sex,Female,27,03/01/2022,03/31/2022,18.181818181818183,Percent
6,IP,Cannabis overdose,Sex,Female,27,03/01/2022,03/31/2022,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,27,03/01/2022,03/31/2022,12.121212121212121,Percent
6,IP,Stimulants overdose,Sex,Female,30,06/01/2022,06/30/2022,18.75,Percent
6,IP,Cannabis overdose,Sex,Female,30,06/01/2022,06/30/2022,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,30,06/01/2022,06/30/2022,6.25,Percent
6,IP,Stimulants overdose,Sex,Female,31,07/01/2022,07/31/2022,7.142857142857142,Percent
6,IP,Cannabis overdose,Sex,Female,31,07/01/2022,07/31/2022,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,31,07/01/2022,07/31/2022,7.142857142857142,Percent
6,IP,Stimulants overdose,Sex,Female,32,08/01/2022,08/31/2022,8.823529411764707,Percent
6,IP,Cannabis overdose,Sex,Female,32,08/01/2022,08/31/2022,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,32,08/01/2022,08/31/2022,11.76470588235294,Percent
6,IP,Stimulants overdose,Sex,Female,36,12/01/2022,12/31/2022,10.416666666666668,Percent
6,IP,Cannabis overdose,Sex,Female,36,12/01/2022,12/31/2022,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,36,12/01/2022,12/31/2022,4.166666666666666,Percent
6,IP,Stimulants overdose,Sex,Female,38,02/01/2023,02/28/2023,19.35483870967742,Percent
6,IP,Cannabis overdose,Sex,Female,38,02/01/2023,02/28/2023,0,Percent
6,IP,Benzodiazepine overdose,Sex,Female,38,02/01/2023,02/28/2023,3.225806451612903,Percent
6,IP,Stimulants overdose,Sex,Female,39,03/01/2023,03/31/2023,13.88888888888889,Percent
6,IP,Cannabis overdose,Sex,Female,39,03/01/2023,03/31/2023,8.333333333333332,Percent
6,IP,Benzodiazepine overdose,Sex,Female,39,03/01/2023,03/31/2023,11.11111111111111,Percent
6,IP,Stimulants overdose,Sex,Female,40,04/01/2023,04/30/2023,17.142857142857142,Percent
6,IP,Cannabis overdose,Sex,Female,40,04/01/2023,04/30/2023,2.857142857142857,Percent
6,IP,Benzodiazepine overdose,Sex,Female,40,04/01/2023,04/30/2023,2.857142857142857,Percent
6,IP,Stimulants overdose,Sex,Male,1,01/01/2020,01/31/2020,10.526315789473683,Percent
6,IP,Cannabis overdose,Sex,Male,1,01/01/2020,01/31/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,1,01/01/2020,01/31/2020,7.894736842105263,Percent
6,IP,Stimulants overdose,Sex,Male,2,02/01/2020,02/29/2020,12.82051282051282,Percent
6,IP,Cannabis overdose,Sex,Male,2,02/01/2020,02/29/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,2,02/01/2020,02/29/2020,12.82051282051282,Percent
6,IP,Stimulants overdose,Sex,Male,3,03/01/2020,03/31/2020,4.761904761904762,Percent
6,IP,Cannabis overdose,Sex,Male,3,03/01/2020,03/31/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,3,03/01/2020,03/31/2020,4.761904761904762,Percent
6,IP,Stimulants overdose,Sex,Male,4,04/01/2020,04/30/2020,2.564102564102564,Percent
6,IP,Cannabis overdose,Sex,Male,4,04/01/2020,04/30/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,4,04/01/2020,04/30/2020,0,Percent
6,IP,Stimulants overdose,Sex,Male,5,05/01/2020,05/31/2020,16.9811320754717,Percent
6,IP,Cannabis overdose,Sex,Male,5,05/01/2020,05/31/2020,1.886792452830189,Percent
6,IP,Benzodiazepine overdose,Sex,Male,5,05/01/2020,05/31/2020,7.547169811320755,Percent
6,IP,Stimulants overdose,Sex,Male,6,06/01/2020,06/30/2020,14.583333333333334,Percent
6,IP,Cannabis overdose,Sex,Male,6,06/01/2020,06/30/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,6,06/01/2020,06/30/2020,12.5,Percent
6,IP,Stimulants overdose,Sex,Male,7,07/01/2020,07/31/2020,5.555555555555555,Percent
6,IP,Cannabis overdose,Sex,Male,7,07/01/2020,07/31/2020,1.851851851851852,Percent
6,IP,Benzodiazepine overdose,Sex,Male,7,07/01/2020,07/31/2020,1.851851851851852,Percent
6,IP,Stimulants overdose,Sex,Male,8,08/01/2020,08/31/2020,7.317073170731707,Percent
6,IP,Cannabis overdose,Sex,Male,8,08/01/2020,08/31/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,8,08/01/2020,08/31/2020,9.75609756097561,Percent
6,IP,Stimulants overdose,Sex,Male,9,09/01/2020,09/30/2020,1.851851851851852,Percent
6,IP,Cannabis overdose,Sex,Male,9,09/01/2020,09/30/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,9,09/01/2020,09/30/2020,11.11111111111111,Percent
6,IP,Stimulants overdose,Sex,Male,10,10/01/2020,10/31/2020,17.391304347826086,Percent
6,IP,Cannabis overdose,Sex,Male,10,10/01/2020,10/31/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,10,10/01/2020,10/31/2020,8.695652173913043,Percent
6,IP,Stimulants overdose,Sex,Male,11,11/01/2020,11/30/2020,14.285714285714285,Percent
6,IP,Cannabis overdose,Sex,Male,11,11/01/2020,11/30/2020,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,11,11/01/2020,11/30/2020,5.357142857142857,Percent
6,IP,Stimulants overdose,Sex,Male,12,12/01/2020,12/31/2020,19.565217391304348,Percent
6,IP,Cannabis overdose,Sex,Male,12,12/01/2020,12/31/2020,2.173913043478261,Percent
6,IP,Benzodiazepine overdose,Sex,Male,12,12/01/2020,12/31/2020,4.347826086956522,Percent
6,IP,Stimulants overdose,Sex,Male,13,01/01/2021,01/31/2021,16.3265306122449,Percent
6,IP,Cannabis overdose,Sex,Male,13,01/01/2021,01/31/2021,2.040816326530612,Percent
6,IP,Benzodiazepine overdose,Sex,Male,13,01/01/2021,01/31/2021,0,Percent
6,IP,Stimulants overdose,Sex,Male,14,02/01/2021,02/28/2021,13.953488372093023,Percent
6,IP,Cannabis overdose,Sex,Male,14,02/01/2021,02/28/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,14,02/01/2021,02/28/2021,6.976744186046512,Percent
6,IP,Stimulants overdose,Sex,Male,15,03/01/2021,03/31/2021,16.129032258064516,Percent
6,IP,Cannabis overdose,Sex,Male,15,03/01/2021,03/31/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,15,03/01/2021,03/31/2021,8.064516129032258,Percent
6,IP,Stimulants overdose,Sex,Male,16,04/01/2021,04/30/2021,13.20754716981132,Percent
6,IP,Cannabis overdose,Sex,Male,16,04/01/2021,04/30/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,16,04/01/2021,04/30/2021,7.547169811320755,Percent
6,IP,Stimulants overdose,Sex,Male,17,05/01/2021,05/31/2021,9.523809523809524,Percent
6,IP,Cannabis overdose,Sex,Male,17,05/01/2021,05/31/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,17,05/01/2021,05/31/2021,9.523809523809524,Percent
6,IP,Stimulants overdose,Sex,Male,18,06/01/2021,06/30/2021,10.44776119402985,Percent
6,IP,Cannabis overdose,Sex,Male,18,06/01/2021,06/30/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,18,06/01/2021,06/30/2021,2.985074626865671,Percent
6,IP,Stimulants overdose,Sex,Male,19,07/01/2021,07/31/2021,20.833333333333336,Percent
6,IP,Cannabis overdose,Sex,Male,19,07/01/2021,07/31/2021,2.083333333333333,Percent
6,IP,Benzodiazepine overdose,Sex,Male,19,07/01/2021,07/31/2021,8.333333333333332,Percent
6,IP,Stimulants overdose,Sex,Male,20,08/01/2021,08/31/2021,10.416666666666668,Percent
6,IP,Cannabis overdose,Sex,Male,20,08/01/2021,08/31/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,20,08/01/2021,08/31/2021,6.25,Percent
6,IP,Stimulants overdose,Sex,Male,21,09/01/2021,09/30/2021,15.625,Percent
6,IP,Cannabis overdose,Sex,Male,21,09/01/2021,09/30/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,21,09/01/2021,09/30/2021,6.25,Percent
6,IP,Stimulants overdose,Sex,Male,22,10/01/2021,10/31/2021,12.5,Percent
6,IP,Cannabis overdose,Sex,Male,22,10/01/2021,10/31/2021,0,Percent
6,IP,Benzodiazepine overdose,Sex,Male,22,10/01/2021,10/31/2021,5.357142857142857,Percent
6,IP,Stimulants overdose,Sex,Male,23,11/01/2021,11/30/2021,24.390243902439025,Percent
6,IP,Cannabis overdose,Sex,Male,23,11/01/2021,11/30/2021,4.878048780487805,Percent
6,IP,Benzodiazepine overdose,Sex,Male,23,11/01/2021,11/30/2021,0,Percent
6,IP,Stimulants overdose,Sex,Male,24,12/01/2021,12/31/2021,28.57142857142857,Percent
6,IP,Cannabis overdose,Sex,Male,24,12/01/2021,12/31/2021,4.761904761904762,Percent
6,IP,Benzodiazepine overdose,Sex,Male,24,12/01/2021,12/31/2021,11.904761904761903,Percent
6,IP,Stimulants overdose,Sex,Male,25,01/01/2022,01/31/2022,12.76595744680851,Percent
6,IP,Cannabis overdose,Sex,Male,25,01/01/2022,01/31/2022,2.127659574468085,Percent
6,IP,Benzodiazepine overdose,Sex,Male,25,01/01/2022,01/31/2022,4.25531914893617,Percent
6,IP,Stimulants overdose,Sex,Male,26,02/01/2022,02/28/2022,18.96551724137931,Percent
6,IP,Cannabis overdose,Sex,Male,26,02/01/2022,02/28/2022,1.724137931034483,Percent
6,IP,Benzodiazepine overdose,Sex,Male,26,02/01/2022,02/28/2022,0,Percent
6,IP,Stimulants overdose,Sex,Male,27,03/01/2022,03/31/2022,24.561403508771928,Percent
6,IP,Cannabis overdose,Sex,Male,27,03/01/2022,03/31/2022,1.754385964912281,Percent
6,IP,Benzodiazepine overdose,Sex,Male,27,03/01/2022,03/31/2022,5.263157894736842,Percent
6,IP,Stimulants overdose,Sex,Male,28,04/01/2022,04/30/2022,16.129032258064516,Percent
6,IP,Cannabis overdose,Sex,Male,28,04/01/2022,04/30/2022,3.225806451612903,Percent
6,IP,Benzodiazepine overdose,Sex,Male,28,04/01/2022,04/30/2022,1.612903225806452,Percent
6,IP,Stimulants overdose,Sex,Male,29,05/01/2022,05/31/2022,20.754716981132077,Percent
6,IP,Cannabis overdose,Sex,Male,29,05/01/2022,05/31/2022,1.886792452830189,Percent
6,IP,Benzodiazepine overdose,Sex,Male,29,05/01/2022,05/31/2022,3.773584905660377,Percent
